Date,Open,High,Low,Close,Adj Close,Volume
2018-09-27,72.900002,73.620003,72.379997,72.949997,71.945534,11420600
2018-09-28,72.059998,72.430000,71.480003,71.739998,70.752197,14341900
2018-10-01,72.239998,72.860001,71.760002,71.930000,70.939583,11263700
2018-10-02,71.510002,72.180000,71.029999,71.800003,70.811371,12746900
2018-10-03,72.540001,72.839996,72.019997,72.360001,71.363670,11977900
2018-10-04,72.779999,73.980003,72.019997,72.620003,71.620087,18956800
2018-10-05,72.949997,73.120003,72.070000,72.419998,71.422836,11481400
2018-10-08,71.690002,72.980003,71.519997,72.589996,71.590492,11958200
2018-10-09,72.059998,72.699997,71.410004,71.889999,70.900139,15654500
2018-10-10,72.070000,72.500000,69.870003,69.949997,68.986847,23679600
2018-10-11,69.139999,70.650002,68.360001,68.379997,67.438461,28890800
2018-10-12,70.449997,71.230003,68.410004,69.839996,68.878357,29024200
2018-10-15,70.129997,70.639999,69.180000,69.209999,68.257034,17661300
2018-10-16,69.889999,70.040001,69.169998,69.709999,68.750153,15453500
2018-10-17,69.349998,70.790001,69.029999,69.839996,68.878357,16774200
2018-10-18,69.540001,70.389999,68.410004,68.620003,67.675163,18168500
2018-10-19,68.540001,69.599998,68.160004,68.860001,67.911858,16721900
2018-10-22,68.889999,69.209999,66.570000,66.589996,65.673103,17890900
2018-10-23,64.150002,66.080002,63.180000,65.730003,64.824959,32809200
2018-10-24,65.410004,65.410004,63.590000,63.799999,62.921524,23420600
2018-10-25,64.769997,65.510002,64.330002,64.970001,64.075417,19510300
2018-10-26,64.169998,64.739998,63.180000,64.209999,63.325882,24066300
2018-10-29,65.059998,65.620003,63.680000,64.349998,63.463951,20036800
2018-10-30,64.599998,65.190002,63.810001,64.529999,63.641472,19951900
2018-10-31,65.010002,66.209999,64.839996,65.459999,64.558670,20450300
2018-11-01,66.089996,66.440002,65.199997,65.830002,64.923576,17744100
2018-11-02,66.070000,66.919998,65.580002,65.919998,65.459808,21214800
2018-11-05,66.300003,67.470001,66.260002,67.300003,66.830177,14823900
2018-11-06,67.309998,67.309998,66.169998,66.680000,66.214500,17049600
2018-11-07,67.290001,68.309998,66.699997,68.260002,67.783470,15529300
2018-11-08,67.940002,69.000000,66.849998,67.779999,67.306824,18908100
2018-11-09,67.199997,67.489998,65.180000,65.760002,65.300926,27125800
2018-11-12,65.559998,65.980003,64.070000,64.209999,63.761745,16424200
2018-11-13,64.379997,65.440002,64.320000,64.779999,64.327766,14121300
2018-11-14,65.389999,65.790001,62.840000,63.500000,63.056702,19754600
2018-11-15,62.970001,64.720001,62.340000,64.599998,64.149017,19202300
2018-11-16,64.489998,64.970001,64.019997,64.949997,64.496574,15995200
2018-11-19,65.080002,65.540001,64.199997,64.620003,64.168884,12227400
2018-11-20,63.820000,64.010002,62.150002,62.529999,62.093472,21024000
2018-11-21,62.759998,63.830002,62.669998,62.869999,62.431099,12380200
2018-11-23,62.330002,62.439999,61.720001,61.750000,61.318920,7316500
2018-11-26,62.669998,63.919998,62.500000,63.730000,63.285095,19065100
2018-11-27,63.349998,63.840000,62.750000,63.459999,63.016979,12867900
2018-11-28,63.639999,65.650002,62.910000,65.580002,65.122185,17719000
2018-11-29,65.089996,65.559998,64.660004,64.900002,64.446930,12914200
