Date,Open,High,Low,Close,Adj Close,Volume
2018-09-27,45.910000,46.169998,45.730000,45.880001,45.305893,15415500
2018-09-28,45.619999,47.750000,45.459999,47.290001,46.698250,46223500
2018-10-01,46.790001,47.220001,46.200001,46.450001,45.868763,23796200
2018-10-02,47.509998,48.880001,47.320000,48.099998,47.498112,42121100
2018-10-03,48.619999,49.720001,48.560001,48.759998,48.149853,39211900
2018-10-04,48.840000,48.860001,47.619999,48.130001,47.527740,30108300
2018-10-05,48.230000,48.340000,46.660000,47.029999,46.441502,28901400
2018-10-08,46.959999,47.349998,46.520000,47.029999,46.441502,19376800
2018-10-09,47.180000,47.619999,46.540001,46.549999,45.967510,23285700
2018-10-10,46.060001,46.119999,44.799999,44.799999,44.239407,43109500
2018-10-11,45.150002,45.610001,43.730000,44.230000,43.676537,43648800
2018-10-12,45.270000,45.340000,44.230000,44.880001,44.318409,32087400
2018-10-15,44.630001,45.139999,44.439999,44.529999,43.972786,21633000
2018-10-16,44.900002,46.009998,44.830002,45.939999,45.365143,21472000
2018-10-17,46.000000,46.330002,45.540001,45.889999,45.315769,23124400
2018-10-18,45.650002,45.750000,44.830002,44.970001,44.407280,26638800
2018-10-19,45.020000,45.180000,43.860001,44.000000,43.449417,28368500
2018-10-22,44.500000,45.340000,44.099998,45.009998,44.446781,34508800
2018-10-23,44.180000,45.090000,43.910000,44.500000,43.943161,38590300
2018-10-24,44.160000,44.360001,42.360001,42.419998,41.889187,33631800
2018-10-25,43.540001,44.939999,43.279999,44.310001,43.755539,48255300
2018-10-26,45.590000,46.439999,44.700001,45.689999,45.118271,67280400
2018-10-29,46.500000,46.750000,44.439999,45.400002,44.831902,35732200
2018-10-30,45.529999,47.880001,45.459999,47.759998,47.162365,43975200
2018-10-31,48.290001,48.560001,46.830002,46.880001,46.293381,33369100
2018-11-01,46.950001,48.470001,46.860001,48.220001,47.616611,28335300
2018-11-02,48.130001,48.250000,46.750000,47.110001,46.520504,30759800
2018-11-05,47.340000,48.250000,46.919998,47.970001,47.369743,23751200
2018-11-06,47.799999,47.919998,47.029999,47.250000,46.952385,23839600
2018-11-07,47.630001,48.750000,47.590000,48.720001,48.413128,29913200
2018-11-08,48.490002,49.290001,48.459999,48.990002,48.681427,26581700
2018-11-09,48.790001,49.029999,47.869999,48.110001,47.806969,21761400
2018-11-12,47.709999,47.799999,46.599998,46.650002,46.356167,24412800
2018-11-13,46.990002,48.250000,46.990002,47.389999,47.091503,29315900
2018-11-14,47.849998,47.970001,46.889999,47.090000,46.793392,25632700
2018-11-15,47.009998,48.240002,46.720001,48.110001,47.806969,29581000
2018-11-16,47.770000,49.049999,47.689999,48.830002,48.522434,31670600
2018-11-19,48.610001,49.150002,47.779999,48.000000,47.697662,26859000
2018-11-20,47.400002,48.119999,47.090000,47.389999,47.091503,29200800
2018-11-21,47.849998,47.880001,47.020000,47.029999,46.733768,19011400
2018-11-23,46.689999,47.070000,46.520000,46.540001,46.246857,8906900
2018-11-26,47.270000,47.459999,46.700001,47.450001,47.151127,20723000
2018-11-27,46.939999,48.220001,46.590000,48.070000,47.767220,27621000
2018-11-28,47.939999,48.880001,47.650002,48.860001,48.552246,28003200
2018-11-29,48.490002,48.560001,47.630001,47.700001,47.399551,23592500
2018-11-30,47.950001,49.320000,47.560001,49.310001,48.999413,43313700
2018-12-03,50.000000,50.500000,49.529999,50.130001,49.814247,30870400
2018-12-04,49.520000,49.599998,47.680000,47.750000,47.449238,35397700
2018-12-06,46.799999,48.389999,46.520000,48.369999,48.065331,31661700
2018-12-07,47.939999,48.060001,46.230000,46.240002,45.948750,34016400
