Date,Open,High,Low,Close,Adj Close,Volume
2018-09-27,115.419998,115.760002,114.160004,114.519997,112.807510,13283000
2018-09-28,113.650002,114.239998,112.519997,112.839996,111.152634,15815100
2018-10-01,113.370003,114.610001,113.040001,113.500000,111.802765,10146300
2018-10-02,113.360001,114.120003,112.809998,113.970001,112.265739,13753100
2018-10-03,114.940002,115.660004,114.480003,115.040001,113.319740,17142000
2018-10-04,114.550003,116.809998,114.209999,115.269997,114.341431,16357400
2018-10-05,115.830002,116.099998,114.019997,114.620003,113.696671,13777600
2018-10-08,114.250000,115.779999,113.349998,115.320000,114.391029,14370900
2018-10-09,114.669998,115.029999,113.669998,114.519997,113.597473,14069500
2018-10-10,114.699997,114.949997,111.470001,111.470001,110.572044,23086400
2018-10-11,110.970001,111.470001,107.379997,108.129997,107.258949,33705600
2018-10-12,110.370003,110.830002,105.599998,106.949997,106.088455,32075700
2018-10-15,107.199997,108.849998,106.320000,106.339996,105.483368,18903200
2018-10-16,107.160004,108.779999,106.730003,108.620003,107.745010,19302800
2018-10-17,108.379997,110.800003,108.230003,109.830002,108.945259,18794500
2018-10-18,109.019997,109.839996,107.809998,108.089996,107.219269,17582500
2018-10-19,107.650002,109.220001,107.269997,107.910004,107.040726,15234500
2018-10-22,108.150002,108.339996,106.110001,106.360001,105.503212,16199100
2018-10-23,104.199997,106.160004,103.699997,105.250000,104.402153,21407500
2018-10-24,104.760002,105.029999,102.910004,103.290001,102.457939,23168900
2018-10-25,104.180000,105.900002,103.720001,104.860001,104.015297,17464700
2018-10-26,104.000000,104.559998,102.730003,103.419998,102.586891,19174900
2018-10-29,104.459999,106.629997,103.699997,104.849998,104.005371,18445200
2018-10-30,105.709999,106.980003,104.860001,106.699997,105.840469,18019700
2018-10-31,108.080002,110.480003,107.790001,109.019997,108.141777,20860000
2018-11-01,109.620003,110.220001,108.320000,108.980003,108.102104,13065000
2018-11-02,109.900002,110.809998,107.489998,108.379997,107.506935,19009200
2018-11-05,108.610001,109.290001,108.419998,109.089996,108.211212,10276400
2018-11-06,108.669998,109.669998,107.760002,109.599998,108.717110,10825000
2018-11-07,110.370003,111.730003,109.349998,111.480003,110.581970,12679600
2018-11-08,111.010002,112.930000,111.000000,112.379997,111.474716,11662500
2018-11-09,112.230003,112.360001,110.830002,111.290001,110.393494,10432200
2018-11-12,111.419998,111.940002,108.599998,108.949997,108.072342,13279700
2018-11-13,109.099998,111.120003,109.099998,109.589996,108.707184,13746100
2018-11-14,110.230003,110.709999,105.980003,107.330002,106.465401,18361400
2018-11-15,108.239998,110.080002,106.809998,110.070000,109.183327,19100000
2018-11-16,109.449997,110.760002,108.550003,109.989998,109.103966,13798600
2018-11-19,109.959999,111.199997,109.529999,110.830002,109.937202,13987000
2018-11-20,109.779999,110.489998,107.980003,108.449997,107.576370,18936200
2018-11-21,109.029999,109.610001,107.639999,107.639999,106.772896,10619600
2018-11-23,106.739998,107.389999,106.059998,106.650002,105.790878,6488400
2018-11-26,107.720001,109.980003,107.449997,109.260002,108.379852,13948300
2018-11-27,108.760002,110.029999,108.629997,109.720001,108.836143,9238200
2018-11-28,109.800003,111.400002,108.870003,110.940002,110.046318,13977300
2018-11-29,110.269997,110.800003,109.639999,110.059998,109.173401,11144300
2018-11-30,109.849998,111.320000,109.580002,111.190002,110.294304,18652700
2018-12-03,112.379997,112.889999,111.739998,112.239998,111.335838,16034500
2018-12-04,111.599998,111.599998,106.730003,107.230003,106.366203,23555900
2018-12-06,105.010002,105.360001,102.879997,105.190002,104.342636,27213900
2018-12-07,105.160004,106.980003,102.910004,103.290001,102.457939,19248600
2018-12-10,102.870003,103.489998,99.279999,101.360001,100.543488,23636400
2018-12-11,103.129997,103.660004,100.209999,100.370003,99.561462,16860700
2018-12-12,101.660004,102.900002,100.059998,101.019997,100.206223,22621500
2018-12-13,101.550003,101.970001,100.669998,101.120003,100.305420,17250900
2018-12-14,99.989998,101.940002,99.860001,100.290001,99.482109,19879500
2018-12-17,99.769997,100.559998,98.440002,99.010002,98.212418,25113500
2018-12-18,99.419998,100.889999,98.120003,98.540001,97.746208,20837200
2018-12-19,98.410004,100.580002,96.599998,97.290001,96.506271,28767900
2018-12-20,96.610001,98.279999,95.690002,96.449997,95.673035,31825200
2018-12-21,96.680000,98.430000,93.690002,94.169998,93.411407,41313900
2018-12-24,92.889999,94.220001,92.139999,92.139999,91.397758,17009300
2018-12-26,92.690002,95.959999,91.110001,95.959999,95.186989,22542900
2018-12-27,94.820000,97.150002,93.550003,97.040001,96.258286,20304700
2018-12-28,97.949997,98.320000,96.440002,96.830002,96.049980,17963300
2018-12-31,97.589996,98.809998,96.769997,97.620003,96.833618,13237200
2019-01-02,95.949997,99.779999,95.940002,99.309998,98.510002,15670900
2019-01-03,98.639999,98.889999,96.690002,97.110001,97.110001,16286400
2019-01-04,99.110001,100.930000,98.279999,100.690002,100.690002,16935200
2019-01-07,100.430000,101.470001,99.709999,100.760002,100.760002,15430700
2019-01-08,101.629997,101.820000,99.550003,100.570000,100.570000,13578800
2019-01-09,100.809998,101.489998,99.930000,100.400002,100.400002,14230300
2019-01-10,100.019997,100.730003,99.269997,100.389999,100.389999,14376100
2019-01-11,99.889999,100.169998,98.949997,99.910004,99.910004,15439900
2019-01-14,98.870003,101.360001,98.660004,100.940002,100.940002,21258500
2019-01-15,98.889999,102.470001,98.599998,101.680000,101.680000,26504900
2019-01-16,102.250000,103.449997,101.800003,102.500000,102.500000,18533000
2019-01-17,102.110001,103.500000,101.919998,102.919998,102.919998,14247600
2019-01-18,103.769997,104.900002,102.830002,104.589996,104.589996,16428700
2019-01-22,103.080002,103.589996,102.129997,102.940002,102.940002,17083700
2019-01-23,103.440002,103.699997,101.970001,102.680000,102.680000,12146700
2019-01-24,102.129997,103.089996,101.940002,102.739998,102.739998,11296800
2019-01-25,103.510002,104.309998,102.739998,103.389999,103.389999,14369400
2019-01-28,102.889999,104.239998,102.589996,103.879997,103.879997,12283100
2019-01-29,103.879997,105.110001,103.730003,104.169998,104.169998,9743300
2019-01-30,104.139999,105.239998,103.779999,104.410004,104.410004,12526300
2019-01-31,103.410004,103.800003,102.730003,103.500000,103.500000,17520600
2019-02-01,104.000000,104.849998,103.519997,103.879997,103.879997,13000800
2019-02-04,103.790001,104.250000,103.010002,104.250000,104.250000,9871500
2019-02-05,104.519997,104.550003,103.290001,103.790001,103.790001,12763000
2019-02-06,103.709999,104.620003,103.470001,103.739998,103.739998,8745000
2019-02-07,103.250000,103.500000,101.440002,102.379997,102.379997,13177500
2019-02-08,102.080002,102.339996,100.059998,101.360001,101.360001,12892600
2019-02-11,101.760002,102.010002,100.769997,100.879997,100.879997,10978500
2019-02-12,101.949997,102.919998,101.889999,102.599998,102.599998,12852300
2019-02-13,102.900002,103.849998,102.900002,103.089996,103.089996,10754100
2019-02-14,102.470001,103.099998,101.349998,102.419998,102.419998,11518500
