Date,Open,High,Low,Close,Adj Close,Volume
2018-09-27,57.099998,57.790001,57.099998,57.340000,56.737671,6606200
2018-09-28,57.389999,57.389999,56.779999,56.840000,56.242924,8975900
2018-10-01,56.910000,56.950001,55.529999,55.580002,54.996162,12726900
2018-10-02,55.549999,56.009998,55.290001,55.590000,55.006054,12680800
2018-10-03,55.799999,56.110001,55.459999,55.470001,54.887318,7383500
2018-10-04,55.779999,56.080002,55.500000,55.889999,55.302902,9722000
2018-10-05,55.950001,55.950001,55.310001,55.759998,55.174267,9734000
2018-10-08,55.820000,56.750000,55.450001,56.540001,55.946075,9623900
2018-10-09,56.830002,59.700001,56.810001,57.709999,57.103783,24855700
2018-10-10,57.669998,57.869999,55.939999,56.009998,55.421638,14190500
2018-10-11,55.700001,56.270000,54.709999,54.860001,54.283722,15316900
2018-10-12,55.709999,56.779999,55.279999,56.450001,55.857021,13980500
2018-10-15,56.369999,57.189999,56.310001,56.750000,56.153870,10175100
2018-10-16,56.939999,58.009998,56.770000,57.810001,57.202736,11731400
2018-10-17,57.900002,59.400002,57.779999,59.099998,58.479179,14631000
2018-10-18,59.000000,59.529999,58.150002,58.639999,58.024014,12184700
2018-10-19,58.389999,59.070000,58.389999,58.660000,58.043804,10180500
2018-10-22,58.930000,59.360001,58.580002,58.900002,58.281284,8680200
2018-10-23,58.360001,59.299999,58.209999,58.810001,58.192230,12834200
2018-10-24,58.570000,59.279999,57.950001,58.060001,57.450108,12189700
2018-10-25,58.290001,59.470001,57.700001,58.959999,58.340652,9569600
2018-10-26,58.040001,58.360001,57.389999,58.070000,57.460003,13367600
2018-10-29,58.680000,59.680000,57.700001,58.369999,57.756851,14412800
2018-10-30,58.430000,58.869999,57.689999,58.590000,57.974541,14230100
2018-10-31,58.980000,59.119999,58.209999,58.270000,57.657902,11560400
2018-11-01,58.299999,59.070000,58.070000,58.630001,58.014122,18772400
2018-11-02,61.990002,65.680000,61.900002,64.320000,63.644348,45573000
2018-11-05,63.930000,65.129997,63.820000,64.480003,63.802670,23242600
2018-11-06,64.300003,66.080002,64.250000,66.010002,65.316597,16065400
2018-11-07,66.290001,68.209999,66.040001,68.160004,67.444016,16465000
2018-11-08,67.779999,68.980003,67.629997,68.720001,67.998131,14081700
2018-11-09,68.489998,68.959999,68.080002,68.599998,67.879387,8637200
2018-11-12,68.440002,68.940002,67.800003,67.910004,67.196640,12789600
2018-11-13,67.940002,68.279999,67.099998,67.410004,66.701889,16637000
2018-11-14,67.300003,67.949997,66.730003,67.040001,66.691940,13350500
2018-11-15,66.709999,67.760002,66.360001,67.620003,67.268936,15246500
2018-11-16,67.300003,68.529999,67.089996,68.160004,67.806129,9287900
2018-11-19,68.099998,68.470001,67.230003,67.910004,67.557426,10855400
2018-11-20,67.389999,67.879997,66.760002,67.180000,66.831215,11208900
2018-11-21,67.470001,67.980003,66.750000,66.769997,66.423340,10978100
2018-11-23,66.239998,66.239998,65.260002,65.699997,65.358894,7779800
2018-11-26,65.980003,66.120003,65.209999,65.690002,65.348953,13066800
2018-11-27,65.459999,66.550003,65.309998,66.080002,65.736931,13169100
2018-11-28,66.180000,66.989998,65.480003,66.820000,66.473083,12867600
2018-11-29,66.680000,67.279999,66.120003,66.879997,66.532768,9605500
2018-11-30,66.860001,67.379997,66.650002,66.720001,66.373604,27308900
2018-12-03,67.370003,68.059998,66.660004,67.500000,67.149551,13834300
2018-12-04,67.470001,68.150002,66.449997,66.650002,66.303970,13555100
2018-12-06,66.129997,66.669998,65.589996,66.550003,66.204491,17222200
2018-12-07,66.169998,66.639999,65.199997,65.470001,65.130096,11057500
2018-12-10,65.470001,65.800003,64.449997,65.489998,65.149986,12148300
2018-12-11,66.220001,66.919998,65.519997,65.919998,65.577751,10903100
2018-12-12,66.000000,66.930000,66.000000,66.129997,65.786667,11115800
2018-12-13,66.290001,67.220001,66.129997,66.910004,66.562622,10016200
2018-12-14,64.440002,65.839996,63.580002,65.339996,65.000763,16834000
2018-12-17,65.000000,65.629997,64.080002,64.470001,64.135284,15143100
2018-12-18,64.769997,65.400002,64.550003,64.919998,64.582947,10523500
2018-12-19,65.160004,65.900002,63.680000,64.059998,63.727409,14390100
2018-12-20,63.610001,63.799999,61.450001,62.150002,61.827332,20264600
2018-12-21,62.310001,63.209999,61.380001,61.389999,61.071274,23524900
2018-12-24,61.480000,61.820000,60.419998,60.560001,60.245586,6323300
2018-12-26,60.950001,63.230000,60.669998,63.080002,62.752502,16646200
2018-12-27,62.619999,63.240002,61.619999,63.200001,62.871880,11308100
2018-12-28,63.310001,64.120003,63.169998,63.389999,63.060890,7711900
2018-12-31,63.770000,64.610001,63.660000,64.400002,64.065651,7689800
2019-01-02,63.680000,64.370003,63.209999,64.320000,63.986061,10094000
2019-01-03,63.459999,63.720001,61.400002,61.529999,61.210548,14390100
2019-01-04,62.400002,64.250000,62.080002,63.570000,63.239956,12694400
2019-01-07,63.349998,64.239998,62.740002,63.570000,63.239956,10337600
2019-01-08,63.939999,64.290001,63.049999,63.619999,63.289696,10809700
2019-01-09,63.650002,64.040001,62.950001,63.880001,63.548347,13080300
2019-01-10,63.610001,64.389999,63.240002,64.190002,63.856739,10397600
2019-01-11,62.290001,63.840000,61.669998,63.730000,63.399124,13805700
2019-01-14,63.349998,64.059998,62.980000,63.369999,63.040993,9929600
2019-01-15,63.580002,64.629997,63.450001,64.080002,63.747311,7930400
2019-01-16,64.199997,64.820000,63.750000,63.770000,63.438919,8091300
2019-01-17,63.680000,64.389999,63.599998,64.279999,63.946270,6767100
2019-01-18,64.809998,64.809998,63.860001,64.699997,64.364090,9835200
2019-01-22,64.900002,66.209999,64.750000,65.389999,65.050507,16414300
2019-01-23,65.879997,66.699997,65.809998,66.430000,66.085106,12372400
2019-01-24,66.610001,66.760002,62.930000,64.739998,64.403877,29719800
2019-01-25,67.029999,67.690002,66.099998,67.089996,66.741676,21885800
2019-01-28,66.190002,66.959999,65.910004,66.900002,66.552673,11537700
2019-01-29,67.000000,67.500000,66.199997,67.040001,66.691940,10703400
2019-01-30,67.110001,68.209999,67.050003,68.150002,67.796181,11702500
2019-01-31,68.180000,69.489998,67.080002,68.139999,67.786232,24233300
2019-02-01,68.589996,69.320000,68.000000,68.110001,67.756386,10309200
2019-02-04,68.029999,68.110001,67.080002,67.580002,67.229141,13562400
2019-02-05,67.760002,69.410004,67.639999,69.339996,68.979996,12781600
2019-02-06,69.230003,69.389999,68.500000,68.849998,68.849998,10283400
2019-02-07,68.599998,69.209999,68.480003,69.139999,69.139999,10109200
2019-02-08,68.769997,69.820000,68.599998,69.750000,69.750000,8862000
2019-02-11,70.000000,70.470001,69.849998,69.989998,69.989998,9229700
2019-02-12,70.239998,70.459999,69.709999,69.750000,69.750000,8848900
2019-02-13,69.809998,70.599998,69.800003,70.510002,70.510002,10264000
2019-02-14,70.129997,71.540001,69.970001,70.839996,70.839996,9441100
2019-02-15,71.150002,71.370003,70.190002,70.709999,70.709999,13924600
2019-02-19,70.459999,70.599998,69.779999,70.199997,70.199997,9208400
2019-02-20,70.230003,70.599998,70.050003,70.389999,70.389999,9671800
2019-02-21,70.139999,70.930000,70.139999,70.699997,70.699997,10933500
2019-02-22,70.760002,71.389999,70.750000,71.300003,71.300003,11311600
